id,address,translated_address,latitude,longitude
1090920,"г Казань, ул Кленовая 3-я 9","3-ya Klenovaya ulitsa, 9",55.8764,49.234208
1090921,"г Казань, ул Сафиуллина 20","Safiullina Street, 20А",55.750347,49.223294
1090923,"г Казань, пр-кт Ибрагимова ",Ibragimova Avenue,55.830842,49.091816
1090926,"г Казань, тракт Сибирский 29","Sibirskiy trakt, 29к3",55.812514,49.173177
1090939,"г Казань, ул Ново-Караваевская 48 чс ","Novo-Karavayevskaya ulitsa, 48",55.875986,49.085393
1090945,"г Казань, ул Академика Глушко 14 А","Akademika Glushko Street, 14А",55.783473,49.237469
1090947,"г Казань, пр-кт Ямашева 49","Yamasheva Avenue, 49",55.826124,49.122036
1090949,"г Казань, ул Чехова 57","Chekhova Street, 57",55.784724,49.144368
1090950,"г Казань, тер СДТ Виктория-заречье ",SNT Viktoriya-Zarechye,55.908475,49.164571
1090952,"г Казань, ул Космонавтов 8","ulitsa Kosmonavtov, 8",55.800732,49.188008
1090953,"г Казань, ул Максимова ",ulitsa Maksimova,55.862772,49.08171
1090954,"г Казань, ул Гафиатуллина 7","ulitsa Gafiatullina, 7",55.87492,49.048688
1090959,"г Казань, пр-кт Победы 186","Pobedy Avenue, 186",55.792286,49.221255
1090961,"г Казань, ул Кул Гали 27","ulitsa Kul Gali, 27",55.751173,49.244844
1090968,"г Казань, ул Рихарда Зорге 53","Richarda Zorge Street, 53",55.752627,49.207061
1090973,"г Казань, ул Кул Гали 27","ulitsa Kul Gali, 27",55.751173,49.244844
1090977,"г Казань, ул Парковая 11","Parkovaya ulitsa, 11",55.860832,49.222108
1090987,"г Казань, ул Товарищеская 9/42","Tovarishcheskaya ulitsa, 9/42",55.788682,49.15742
1090992,"г Казань, ул Рихарда Зорге 115","Richarda Zorge Street, 113",55.744257,49.227013
1090994,"г Казань, ул Хади Такташа ",Khadi Taktasha Street,55.768228,49.133516
1090999,"г Казань, ул Вольная 2-я 22","2-ya Volnaya ulitsa, 20",55.818422,49.079545
1091000,"г Казань, пр-кт Победы 224А","Pobedy Avenue, 224А",55.807476,49.208606
1091003,"г Казань, ул Чапаева 53А","ulitsa Chapayeva, 53А",55.870854,49.083336
1091014,"г Казань, ул Ноксинский Спуск 1","ulitsa Noksinskiy Spusk, 1",55.767392,49.233687
1091018,"г Казань, ул Челюскина 33/56 и между д.  35","ulitsa Chelyuskina, 35",55.864394,49.077407
1091021,"г Казань, ул Восстания 87","ulitsa Vosstaniya, 87",55.832439,49.061022
1091025,"г Казань, ул Декабристов 187","Dekabristov Street, 187/42",55.834532,49.080057
1091047,"г Казань, ул Привокзальная 48","Privokzalnaya ulitsa, 48",55.814558,48.909315
1091048,"г Казань, ул Волгоградская 29","Volgogradskaya ulitsa, 29",55.829921,49.09064
1091049,"г Казань, ул Рихарда Зорге 47","Richarda Zorge Street, 47",55.752906,49.205229
1091059,"г Казань, ул Лукина 2/15","ulitsa Lukina, 2/15",55.858225,49.089975
1091062,"г Казань, пр-кт Победы 141","Pobedy Avenue, 141",55.780957,49.213125
1091064,"г Казань, ул Побежимова 55","ulitsa Pobezhimova, 55",55.860261,49.074964
1091065,"г Казань, ул Хусаина Мавлютова ",ulitsa Khusaina Mavlyutova,55.751741,49.189032
1091071,"г Казань, ул Челюскина 33/56","ulitsa Chelyuskina, 33/56",55.86401,49.077991
1091073,"г Казань, пр-кт Победы ",Pobedy Avenue,55.771783,49.218937
1091074,"г Казань, ул Абжалилова 3","Abzhalilova Street, 3/83",55.787751,49.16087
1091075,"г Казань, ул Дружинная 8","Druzhinnaya ulitsa, 8",55.818523,49.083139
1091078,"г Казань, ул Химиков 43","ulitsa Khimikov, 43",55.872228,49.017157
1091080,"г Казань, ул Академика Глушко 4","Akademika Glushko Street, 4",55.776993,49.236292
1091087,"г Казань, ул Адоратского 3","Adoratskogo Street, 3",55.822377,49.146739
1091100,"г Казань, ул Бакалейная 46","Bakaleynaya Street, 46",55.829901,49.055192
1091104,"г Казань, ул 40-летия Октября 13","ulitsa 40 let Oktyabrya, 13",55.822038,49.029698
1091106,"г Казань, ул Декабристов ",Dekabristov Street,55.823707,49.086974
1091108,"г Казань, ул Новаторов 11","ulitsa Novatorov, 11",55.805214,49.174372
1091110,"г Казань, пр-кт Победы ",Pobedy Avenue,55.771783,49.218937
1091114,"г Казань, ул Сафиуллина 48","Safiullina Street, 48",55.745321,49.229366
1091116,"г Казань, ул Докучаева 13 чс ","ulitsa Dokuchayeva, 13",55.733325,49.152965
1091119,"г Казань, ул Каратау (Вознесенье) ",ulitsa Karatau,55.754861,49.284766
1091121,"г Казань, ул Гаврилова 77","Gavrilova Street, 77",55.844228,49.153144
1091123,"г Казань, ул Комиссара Габишева 29","ulitsa Komissara Gabisheva, 29",55.755186,49.238161
1091124,"г Казань, ул Чистопольская 49","Chistopolskaya Street, 49",55.820491,49.127057
1091127,"г Казань, ул Рихарда Зорге 32","Richarda Zorge Street, 32",55.754487,49.19488
1091128,"г Казань, ул Мусина 53","Musina Street, 53",55.832545,49.121658
1091129,"г Казань, ул Мира 45","ulitsa Mira, 45",55.860974,49.218434
1091130,"г Казань, ул Краснококшайская 162","Krasnokokshayskaya ulitsa, 162",55.819064,49.057842
1091131,"г Казань, ул Гвардейская 52","Gvardeyskaya ulitsa, 52",55.777798,49.173051
1091133,"г Казань, ул Техническая 13","Tekhnicheskaya Street, 13",55.733057,49.133103
1091135,"г Казань, ул Рихарда Зорге 1А","Richarda Zorge Street, 1А",55.763883,49.181747
1091139,"г Казань, ул Маршала Чуйкова 27","ulitsa Marshala Chuykova, 27",55.8366,49.126141
1091149,"г Казань, ул Белинского 30 ч/д","Belinskiy Street, 30",55.85431,49.071119
1091151,"г Казань, ул Песочная 51","Pesochnaya ulitsa, 51",55.887715,49.086912
1091154,"г Казань, ул Гагарина 111","ulitsa Gagarina, 111",55.836418,49.071047
1091157,"г Казань, ул Чистопольская 60","Chistopolskaya Street, 60",55.818918,49.134953
1091160,"г Казань, ул Халитова 7","ulitsa Khalitova, 7",55.819241,49.196542
1091162,"г Казань, ул Пушкина 78 А","Pushkina Street, 78А",55.799517,49.126887
1091163,"г Казань, ул Белинского 30","Belinskiy Street, 30",55.85431,49.071119
1091166,"г Казань, проезд Оренбургский 205А","Orenburgskiy proyezd, 205А",55.73367,49.184594
1091169,"г Казань, ул Гоголя 27 А","Gogolya Street, 27А",55.798515,49.13313
1091172,"г Казань, ул Татарстан 3","ulitsa Tatarstan, 3",55.807167,49.272872
1091175,"г Казань, ул Ново-Давликеевская 16А","Novo-Davlikeyevskaya ulitsa, 16А",55.707978,49.146892
1091184,"г Казань, ул Блюхера 81","ulitsa Blyukhera, 81",55.828101,49.065765
1091191,"г Казань, ул Академика Лаврентьева 12","Akademika Lavrentyeva Street, 12",55.831251,49.150638
1091193,"г Казань, тракт Сибирский ",Sibirskiy trakt,55.827762,49.189885
1091201,"г Казань, ул Волгоградская 3","Volgogradskaya ulitsa, 3",55.829411,49.084711
1091206,"г Казань, пр-кт Ибрагимова 47","Ibragimova Avenue, 47",55.830078,49.093802
1091209,"г Казань, ул Чехова ",Chekhova Street,55.78932,49.147171
1091213,"г Казань, ул Химиков 25","ulitsa Khimikov, 25",55.868743,49.015954
1091214,"г Казань, ул Полоцкая ч/д",sadovoye tovarishchestvo Sad Kazanskogo zheleznodorozhnogo uzla,55.779763,49.162181
1091215,"г Казань, ул Лукина 41","ulitsa Lukina, 41",55.869076,49.093721
1091217,"г Казань, ул Стадионная 2","Stadionnaya ulitsa, 2",55.870046,49.23075
1091218,"г Казань, ул Гаврилова 8","Gavrilova Street, 8",55.830665,49.157043
1091222,"г Казань, ул Рихарда Зорге ",Richarda Zorge Street,55.753271,49.203028
1091223,"г Казань, ул Гвардейская 16А","Gvardeyskaya ulitsa, 16А",55.790205,49.170518
1091243,"г Казань, ул Химиков 25","ulitsa Khimikov, 25",55.868743,49.015954
1091245,"г Казань, ул Чехова 6А","Chekhova Street, 6А",55.790631,49.145509
1091246,"г Казань, ул Галактионова 12","Galaktionova Street, 12",55.793055,49.12721
1091248,"г Казань, тракт Сибирский 11","Sibirskiy trakt, 11",55.806636,49.183211
1091251,"г Казань, городок Военный 33 8","Voyenny gorodok-32, 33",55.80694,48.961902
1091258,"г Казань, тракт Сибирский 31","Sibirskiy trakt, 31",55.8143,49.175306
1091268,"г Казань, пр-кт Ямашева ",Yamasheva Avenue,55.827019,49.13286
1091270,"г Казань, ул Тверская 9 б","Tverskaya ulitsa, 9Б",55.824076,49.080596
1091271,"г Казань, ул Маршала Чуйкова 17","ulitsa Marshala Chuykova, 17",55.836529,49.115289
1091275,"г Казань, ул Четаева 58","Chetaeva Street, 58",55.822979,49.114687
1091277,"г Казань, ул Окольная 3","Okolnaya ulitsa, 3",55.823186,49.038852
1091281,"г Казань, ул Тверская  9Б","Tverskaya ulitsa, 9Б",55.824076,49.080596
1091283,"г Казань, ул Рихарда Зорге 42","Richarda Zorge Street, 42",55.755272,49.198186
1091284,"г Казань, ул Авангардная 90/48","Avangardnaya Street, 90/48",55.733624,49.144224
1091287,"г Казань, ул Маяковского 11","Mayakovskogo Street, 11",55.787811,49.13445
1091289,"г Казань, пр-кт Ямашева 45","Yamasheva Avenue, 45",55.826286,49.11882
1091291,"г Казань, ул Марселя Салимжанова 12","Marselya Salimzhanova Street, 12",55.775596,49.132914
1091295,"г Казань, ул Гоголя 27А","Gogolya Street, 27А",55.798515,49.13313
1091297,"г Казань, ул Академика Глушко 26","Akademika Glushko Street, 26",55.789213,49.227228
1091300,"г Казань, городок Военный 32 182","Voyenny gorodok-32, 32А",55.805442,48.963663
1091303,"г Казань, ул Аланлык (Алтан) 47","Alanlyk Street, 47",55.74714,49.246021
1091308,"г Казань, ул Гаврилова 56 ","Gavrilova Street, 56А",55.841705,49.158921
1091310,"г Казань, ул Астрономическая ",Astronomicheskaya Street,55.789932,49.116816
1091312,"г Казань, ул Гвардейская 16А","Gvardeyskaya ulitsa, 16А",55.790205,49.170518
1091314,"г Казань, ул Заслонова 26","Zaslonova Street, 26",55.781084,49.150503
1091321,"г Казань, ул Липатова 3 А","ulitsa Lipatova, 3А",55.87294,49.226276
1091333,"г Казань, тер Сдт Поиск 23",SDT Poisk,55.693206,49.082384
1091335,"г Казань, ул Кремлевская 29","Kremlevskaya Street, 29/1",55.792397,49.119583
1091336,"г Казань, ул Гвардейская 22","Gvardeyskaya ulitsa, 22",55.788237,49.17076
1091338,"г Казань, пр-кт Победы 226 А","Pobedy Avenue, 226А",55.807972,49.203872
1091340,"г Казань, ул Родины 26","Rodiny Street, 26",55.761644,49.194961
1091343,"г Казань, ул Челюскина 8","ulitsa Chelyuskina, 8/12",55.854456,49.076159
1091345,"г Казань, д Самосырово, ул Мира 19 ч/д","ulitsa Mira, 19",55.797812,49.256055
1091346,"г Казань, д Самосырово, ул Мира 19 ч.д.","ulitsa Mira, 19",55.797812,49.256055
1091349,"г Казань, ул Девятаева ",Devyataeva Street,55.773226,49.097781
1091351,"г Казань, ул Карбышева 65","ulitsa Karbysheva, 65",55.746953,49.18145
1091352,"г Казань, пр-кт Победы 141","Pobedy Avenue, 141",55.780957,49.213125
1091355,"г Казань, ул Короленко 61","Korolenko Street, 61",55.832586,49.100422
1091356,"г Казань, пр-кт Ямашева 49","Yamasheva Avenue, 49",55.826124,49.122036
1091357,"г Казань, ул Хусаина Мавлютова 16а ","ulitsa Khusaina Mavlyutova, 16А",55.753995,49.188574
1091360,"г Казань, ул Дачная (Акинская Поляна) 1","Dachnaya ulitsa, 1",55.767843,49.166134
1091361,"г Казань, ул Девятаева ",Devyataeva Street,55.773226,49.097781
1091376,"г Казань, тракт Сибирский 61","Sibirskiy trakt, 61",55.840882,49.19939
1091383,"г Казань, ул Журналистов 2","Zhurnalistov Street, 2",55.807137,49.191053
1091388,"г Казань, ул Гагарина 111","ulitsa Gagarina, 111",55.836418,49.071047
1091394,"г Казань, ул Чистопольская 11","Chistopolskaya Street, 11",55.820126,49.107474
1091397,"г Казань, ул Академика Кирпичникова 13","Akademika Kirpichnikova Street, 13/12",55.80951,49.185744
1091398,"г Казань, ул 25 Октября 9/7","ulitsa 25 Oktyabrya, 9/7",55.814543,49.061202
1091404,"г Казань, ул Советская 2","Sovetskaya ulitsa, 2",55.818473,49.271012
1091407,"г Казань, ул Академика Кирпичникова 13","Akademika Kirpichnikova Street, 13/12",55.80951,49.185744
1091409,"г Казань, ул Меридианная 7","Meridiannaya Street, 7",55.820915,49.115361
1091412,"г Казань, ул Чехова 4 В","Chekhova Street, 4В",55.79139,49.145805
1091414,"г Казань, пр-кт Ибрагимова 6","Ibragimova Avenue, 6",55.840462,49.086256
1091417,"г Казань, ул Мусина 23","Musina Street, 23",55.824789,49.120059
1091418,"г Казань, ул Залесная ",Zalesnaya ulitsa,55.851743,48.885743
1091425,"г Казань, ул Айдарова 8 А","Aydarova Street, 8А",55.868066,49.089526
1091431,"г Казань, тер Сдт Поиск 23",SDT Poisk,55.693206,49.082384
1091433,"г Казань, ул Карбышева 48","ulitsa Karbysheva, 48",55.760905,49.177471
1091438,"г Казань, ул Минская 50","Minskaya Street, 50",55.771013,49.240991
1091440,"г Казань, ул 25 Октября 9/7","ulitsa 25 Oktyabrya, 9/7",55.814543,49.061202
1091442,"г Казань, ул Космонавтов 29","ulitsa Kosmonavtov, 29",55.800651,49.192194
1091443,"г Казань, ул Батыршина 38","Batyrshina Street, 38А",55.821826,49.062873
1091447,"г Казань, ул Айдарова 7","Aydarova Street, 7",55.867187,49.091511
1091451,"г Казань, ул Айдарова 7","Aydarova Street, 7",55.867187,49.091511
1091455,"г Казань, ш Горьковское 49","Gorkovskoye shosse, 49",55.826493,49.02367
1091457,"г Казань, ул Татарстан 9 Г","Tatarstan Street, 9Г",55.779945,49.112639
1091468,"г Казань, ул Мазита Гафури 59","Mazita Gafuri Street, 59к1",55.767787,49.10495
1091471,"г Казань, ул Хусаина Мавлютова 16","ulitsa Khusaina Mavlyutova, 16",55.753468,49.187244
1091477,"г Казань, ул Космонавтов 29","ulitsa Kosmonavtov, 29",55.800651,49.192194
1091480,"г Казань, ул Гвардейская 2/22","Gvardeyskaya ulitsa, 2/22",55.79305,49.17112
1091483,"г Казань, ул Полевая 2-я (Вознесенское) 13","2-ya Polevaya ulitsa, 13",55.759892,49.255346
1091484,"г Казань, ул Островского 25","Ostrovskogo Street, 25",55.788363,49.116313
1091488,"г Казань, ул Островского 25","Ostrovskogo Street, 25",55.788363,49.116313
1091497,"г Казань, ул Восход 16","Voskhod Street, 16",55.832303,49.073895
1091502,"г Казань, пр-кт Победы ",Pobedy Avenue,55.771783,49.218937
1091504,"г Казань, пр-кт Победы 130","Pobedy Avenue, 130",55.778583,49.225171
1091505,"г Казань, ул Химиков 61","ulitsa Khimikov, 61",55.878995,49.016834
1091507,"г Казань, ул Ленинградская ",Leningradskaya ulitsa,55.864985,49.086687
1091514,"г Казань, пр-кт Фатыха Амирхана 105","Fatykha Amirkhana Street, 105",55.842802,49.128782
1091517,"г Казань, ул Комиссара Габишева 1","ulitsa Komissara Gabisheva, 1",55.742179,49.226465
1091523,"г Казань, ул Гагарина 111","ulitsa Gagarina, 111",55.836418,49.071047
1091524,"г Казань, ул Рихарда Зорге 31 Г","Richarda Zorge Street, 31Г",55.759218,49.196308
1091525,"г Казань, ул Шоссейная 22","Shosseynaya Street, 22",55.807714,49.081737
1091526,"г Казань, ул Восстания 127","ulitsa Vosstaniya, 127",55.82975,49.049245
1091528,"г Казань, ул Повстанческая 53","Povstancheskaya ulitsa, 53",55.818012,49.069116
1091532,"г Казань, ул Хусаина Мавлютова 34","ulitsa Khusaina Mavlyutova, 34",55.750135,49.187622
1091537,"г Казань, ул Кооперативная 13","Kooperativnaya ulitsa, 13",55.749481,49.167733
1091544,"г Казань, ул Солдатская 1","Soldatskaya Street, 1",55.816986,49.100871
1091549,"г Казань, ул Волгоградская 35","Volgogradskaya ulitsa, 35",55.83068,49.094044
1091550,"г Казань, ул Волгоградская 6","Volgogradskaya ulitsa, 6",55.830943,49.084118
1091554,"г Казань, пр-кт Победы ",Pobedy Avenue,55.771783,49.218937
1091567,"г Казань, ул Академика Сахарова 1","Akademika Sakharova Street, 1",55.778011,49.230525
1091576,"г Казань, ул Оренбургский тракт 140","Orenburgskiy trakt, 140",55.72857,49.1788
1091583,"г Казань, ул Хороводная 39","Khorovodnaya ulitsa, 39",55.782749,49.15875
1091584,"г Казань, ул Молдавская (Кировский р-н) 22","Moldavskaya ulitsa, 22",55.84867,48.889552
1091588,"г Казань, ул Модельная 20","Modelnaya Street, 10",55.748822,49.141799
1091590,"г Казань, ул Абубекира Терегулова 18","Abubekira Teregulova Street, 18",55.734937,49.204546
1091591,"г Казань, ул Лукина 46","ulitsa Lukina, 46",55.865384,49.092984
1091595,"г Казань, пр-кт Победы 172","Pobedy Avenue, 172",55.78809,49.221075
1091597,"г Казань, ул Адоратского 57","Adoratskogo Street, 57",55.84258,49.146533
1091598,"г Казань, ул Космонавтов 11А","ulitsa Kosmonavtov, 11А",55.802027,49.191709
1091608,"г Казань, ул 25 Октября 9/7","ulitsa 25 Oktyabrya, 9/7",55.814543,49.061202
1091614,"г Казань, ул Заря 5А","ulitsa Zarya, 5А",55.804896,49.18039
1091617,"г Казань, ул Вишневского 4","Vishnevskiy Street, 4А",55.788181,49.151222
1091619,"г Казань, ул Мусина 59 Г","Musina Street, 59Г",55.828996,49.121613
1091621,"г Казань, ул Ломжинская 14","Lomzhinskaya Street, 14",55.766334,49.225495
1091624,"г Казань, ул Декабристов 131 Д","Dekabristov Street, 131Д",55.828263,49.081288
1091631,"г Казань, ул Победиловская 1-я 23 ч.д.","1-ya Pobedilovskaya ulitsa, 23",55.724489,49.083974
1091632,"г Казань, ул Сафиуллина 6","Safiullina Street, 6Б",55.753524,49.217464
1091637,"г Казань, ул Калинина 37","Kalinina Street, 37",55.78242,49.143092
1091638,"г Казань, ул Октябрьская 16","Oktyabrskaya ulitsa, 16",55.83931,49.094404
1091644,"г Казань, пр-кт Ямашева 4","Yamasheva Avenue, 4",55.825694,49.08719
1091645,"г Казань, ул Чистопольская 61","Chistopolskaya Street, 61",55.820491,49.130731
1091651,"г Казань, ул Комиссара Габишева 11","ulitsa Komissara Gabisheva, 11",55.746502,49.234307
1091653,"г Казань, ул Техническая 13","Tekhnicheskaya Street, 13",55.733057,49.133103
1091655,"г Казань, ул Дубравная 66","Dubravnaya ulitsa, 66",55.74034,49.193407
1091660,"г Казань, ул Отрадная 50","Otradnaya ulitsa, 50",55.768962,49.182429
1091669,"г Казань, пр-кт Победы 48","Pobedy Avenue, 48",55.746091,49.208193
1091671,"г Казань, ул Челюскина 29","ulitsa Chelyuskina, 29",55.862045,49.076662
1091674,"г Казань, ул Габдуллы Тукая ",Gabdully Tukaya Street,55.775262,49.117957
1091679,"г Казань, ул Техническая ",Tekhnicheskaya Street,55.749552,49.131729
1091684,"г Казань, ул Танковая ",Tankovaya ulitsa,55.756948,49.177282
1091688,"г Казань, ул Дубравная 66","Dubravnaya ulitsa, 66",55.74034,49.193407
1091693,"г Казань, ул Батыршина 35","Batyrshina Street, 35",55.823019,49.06272
1091700,"г Казань, ул Дементьева ",ulitsa Dementyeva,55.8553,49.098491
1091701,"г Казань, ул Серова 4","Serova Street, 4",55.826513,49.059028
1091702,"г Казань, ул Серова 22/24","Serova Street, 22/24",55.824203,49.070652
1091705,"г Казань, ул Беломорская 69А","Belomorskaya Street, 69А",55.865551,49.030767
1091706,"г Казань, ул Даурская 2-я 5","2-ya Daurskaya ulitsa, 5",55.761983,49.166951
1091709,"г Казань, ул Спартаковская 2 А ","Spartakovskaya Street, 2Ас1",55.779226,49.127506
1091710,"г Казань, ул Академика Парина 22","Akademika Parina Street, 22",55.744916,49.181477
1091717,"г Казань, ул Академика Парина 22","Akademika Parina Street, 22",55.744916,49.181477
1091719,"г Казань, ул Гвардейская 1","Gvardeyskaya ulitsa, 1/24",55.793024,49.172018
1091721,"г Казань, ул 25 Октября 9/7","ulitsa 25 Oktyabrya, 9/7",55.814543,49.061202
1091722,"г Казань, пр-кт Фатыха Амирхана 89","Fatykha Amirkhana Street, 89",55.839567,49.130902
1091724,"г Казань, ул Бондаренко 4","Bondarenko Street, 4",55.825381,49.105839
1091725,"г Казань, ул Селекционная 66","Selektsionnaya ulitsa, 66",55.744961,49.160816
1091727,"г Казань, ул Лево-Булачная 24/20","Levo-Bulachnaya Street, 24/20",55.791309,49.107465
1091730,"г Казань, ул Мусина 7","Musina Street, 7",55.819939,49.12032
1091731,"г Казань, ул Комиссара Габишева 29","ulitsa Komissara Gabisheva, 29",55.755186,49.238161
1091737,"г Казань, ул Хайдара Бигичева 18","ulitsa Khaydara Bigicheva, 18",55.786192,49.225486
1091743,"г Казань, ул Островского 86","Ostrovskogo Street, 86",55.781231,49.129716
1091747,"г Казань, ул Алтан 21","Altan Street, 21",55.743279,49.241287
1091751,"г Казань, ул Повстанческая 53","Povstancheskaya ulitsa, 53",55.818012,49.069116
1091759,"г Казань, ул Хайдара Бигичева 18","ulitsa Khaydara Bigicheva, 18",55.786192,49.225486
1091764,"г Казань, ул Оренбургский тракт ",Orenburgskiy trakt,55.740781,49.177237
1091767,"г Казань, пр-кт Победы 72 А","Pobedy Avenue, 72А",55.752146,49.218712
1091770,"г Казань, ул Маршала Чуйкова 69","ulitsa Marshala Chuykova, 69",55.836292,49.144673
1091776,"г Казань, ул Ноксинская 3-я 4","3-ya Noksinskaya ulitsa, 4",55.844743,49.198914
1091778,"г Казань, ул Комиссара Габишева 7","ulitsa Komissara Gabisheva, 7",55.744389,49.230507
1093183,"г Казань, ул Московская 48","Moskovskaya Street, 48",55.786784,49.109648
1093195,"г Казань, ул Павлюхина 99","ulitsa Pavlyukhina, 99",55.765914,49.148734
1093196,"г Казань, ул Рихарда Зорге 77","Richarda Zorge Street, 77",55.747627,49.214338
1093198,"г Казань, ул Рихарда Зорге 77","Richarda Zorge Street, 77",55.747627,49.214338
1093200,"г Казань, ул Ильича 19/43","ulitsa Ilyicha, 19/43",55.818503,48.898939
1093206,"г Казань, ул Рихарда Зорге 77","Richarda Zorge Street, 77",55.747627,49.214338
1093209,"г Казань, ул Поперечно-Дорожная 2-я 1Л ч/с","2-ya Poperechno-Dorozhnaya ulitsa, 1",55.84682,49.231064
1093218,"г Казань, ул Дементьева 3 А","ulitsa Dementyeva, 3А",55.857291,49.098671
1093220,"г Казань, ул Дементьева 1 В","ulitsa Dementyeva, 1В",55.84775,49.084756
1093227,"г Казань, ул Восстания 42","ulitsa Vosstaniya, 42/187",55.833749,49.079366
1093245,"г Казань, пр-кт Победы ",Pobedy Avenue,55.771783,49.218937
1093252,"г Казань, ул Профессора Камая 8","ulitsa Professora Kamaya, 8",55.749972,49.185645
1093253,"г Казань, пр-кт Победы 160","Pobedy Avenue, 160",55.78526,49.220994
1093254,"г Казань, ул Даурская 39","Daurskaya ulitsa, 39",55.768051,49.183238
1093255,"г Казань, тер Сады Ветеран ",sadovodcheskoye nekommercheskoye tovarishchestvo Veteran,55.828384,49.204806
1093257,"г Казань, ул Мира ",ulitsa Mira,55.798212,49.267096
1093258,"г Казань, ул Чистопольская 33","Chistopolskaya Street, 33",55.820389,49.122045
1093261,"г Казань, ул Ломжинская 24","Lomzhinskaya Street, 24",55.766375,49.229501
1093265,"г Казань, ул Пушкина 8 А","Pushkina Street, 8А",55.788454,49.125656
1093267,"г Казань, ул Четаева 35","Chetaeva Street, 35",55.824597,49.121362
1093272,"г Казань, ул Шатурская 250","Shaturskaya ulitsa, 250",55.869243,49.024191
1093282,"г Казань, ул Юлиуса Фучика 106А","ulitsa Yuliusa Fuchika, 106А",55.769707,49.232367
1093283,"г Казань, ул Гагарина 35","ulitsa Gagarina, 35",55.840391,49.108202
1093284,"г Казань, ул 25 Октября 16/9","ulitsa 25 Oktyabrya, 16/9",55.815428,49.061417
1093287,"г Казань, ул Шоссейная 16 А","Shosseynaya Street, 16А",55.807992,49.080013
1093291,"г Казань, ул Чапаева 21","ulitsa Chapayeva, 21",55.866435,49.082761
1093292,"г Казань, ул Ломжинская 6","Lomzhinskaya Street, 6",55.765812,49.224219
1093295,"г Казань, ул Большая Красная 5","Bolshaya Krasnaya Street, 5",55.798773,49.113708
1093307,"г Казань, тракт Сибирский 12 А","Sibirskiy trakt, 12А",55.808457,49.183561
1093310,"г Казань, ул Фигурная 33","Figurnaya ulitsa, 33",55.83616,49.2038
1093314,"г Казань, ул Азинская 2-я 3 А","2nd Azinskaya Street, 3А",55.805305,49.203046
1093316,"г Казань, ул Химическая ",Khimicheskaya ulitsa,55.870809,49.000997
1093317,"г Казань, ул Кул Гали 14","ulitsa Kul Gali, 14",55.749831,49.231603
1093323,"г Казань, тракт Сибирский 10","Sibirskiy trakt, 10",55.806241,49.184954
1093326,"г Казань, ул Волкова 19","Volkova Street, 19",55.784228,49.135699
1093327,"г Казань, ул Юлиуса Фучика 96","ulitsa Yuliusa Fuchika, 96",55.768907,49.232591
1093328,"г Казань, пр-кт Фатыха Амирхана ",Fatykha Amirkhana Street,55.825917,49.133849
1093329,"г Казань, ул Чистопольская ",Chistopolskaya Street,55.819449,49.128261
1093332,"г Казань, пр-кт Победы 21","Pobedy Avenue, 21",55.749775,49.205319
1093342,"г Казань, ул Промысловая 5 ","Promyslovaya ulitsa, 5",55.741936,49.147018
1093347,"г Казань, ул Индустриальная 7","Industrialnaya ulitsa, 7",55.855386,49.080875
1093348,"г Казань, ул Восстания 93А","ulitsa Vosstaniya, 93А",55.831929,49.058094
1093349,"г Казань, пр-кт Победы 41","Pobedy Avenue, 41",55.755029,49.214239
1093350,"г Казань, ул Декабристов 106 А","Dekabristov Street, 106А",55.827596,49.086759
1093351,"г Казань, ул Гладилова ",Gladilova Street,55.807906,49.069062
1093354,"г Казань, ул Карбышева 42","ulitsa Karbysheva, 42",55.762227,49.17624
1093355,"г Казань, ул Вагонная 10","Vagonnaya ulitsa, 10",55.806676,48.947565
1093362,"г Казань, улНурихана Фаттаха 15","ulitsa Nurikhana Fattakha, 15",55.864914,48.884566
1093367,"г Казань, пр-кт Победы 34","Pobedy Avenue, 34",55.745873,49.203495
1093377,"г Казань, ул Михаила Миля 61","ulitsa Mikhaila Milya, 61",55.850575,49.130686
1093379,"г Казань, ул Ашхабадская 124","Ashkhabadskaya Street, 124",55.876693,49.058597
1093390,"г Казань, ул Юлиуса Фучика 14Б","ulitsa Yuliusa Fuchika, 14Б",55.74182,49.210187
1093403,"г Казань, ул Центрально-Мариупольская 105","Tsentralno-Mariupolskaya ulitsa, 105",55.877935,49.069233
1093404,"г Казань, ул Пушкина ",Pushkina Street,55.792554,49.124785
1093407,"г Казань, ул Карбышева 59","ulitsa Karbysheva, 59",55.74674,49.180633
1093409,"г Казань, ул Шоссейная 18","Shosseynaya Street, 18",55.807678,49.080417
1093413,"г Казань, пгт Плодопитомник ул.Жимешле 1","ulitsa Zhimeshle, 1",55.739108,49.229636
1093420,"г Казань, ул Академика Арбузова ",Akademika Arbuzova Street,55.813491,49.190146
1093425,"г Казань, ул Гвардейская 54","Gvardeyskaya ulitsa, 54",55.770325,49.175602
1093427,"г Казань, ул Профессора Камая 8","ulitsa Professora Kamaya, 8",55.749972,49.185645
1093428,"г Казань, ул Шамиля Усманова 8","ulitsa Shamilya Usmanova, 8",55.830139,49.076725
1093431,"г Казань, ул Муромская 5-я 123","5-ya Muromskaya ulitsa, 121",55.878536,49.023302
1093434,"г Казань, ул Центральная (Салмачи) 2 А","Tsentralnaya ulitsa, 2А",55.745053,49.263188
1093436,"г Казань, пр-кт Победы 230","Pobedy Avenue, 230",55.809039,49.202615
